experiment_family,orbit_unit_id,A_id,A_name,B_class,B_identity_or_perturbation_definition,segment_or_pass_id,evaluation_time,A_GP_ID,A_GP_EPOCH,A_GP_CREATION_DATE,element_age_hours,publication_age_hours,A_state_reconstruction_identity,B_state_reconstruction_identity,synthetic_construction_anchor_time,altitude_offset_km,phase_offset_s,inclination_offset_deg,physical_position_separation_km,physical_velocity_separation_km_s,delta_R_km,delta_T_km,delta_N_km,orbit_score_vector_R_km,orbit_score_vector_T_km,orbit_score_vector_N_km,freshness_bin,orbit_support_status,D2,c95,c99,rho95,rho99,orbit_decision,rtn_orthonormality_error,sign_mapping_error_km,future_publication_violation,SupGP_operational_use,orbit_scoring_status,planned_observation_rows,completed_observation_rows,condition_count,n_realizations,n_accept,n_reject,n_verifier_defer,controlled_observation_acceptance_fraction,endpoint_interpretation
controlled_altitude_difference_synthetic_B,orbit_unit_53b482385a42aebc5cfa3313,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65410_20260310T064015Z:segment:3,2026-03-10T06:43:44.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,14.385793377777778,2.98375,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:43:45Z,-20.0,0.0,0.0,20.00209222121987,0.010426905932534657,-20.00208587483253,-0.015933675312517437,-5.598737757850358e-07,20.00208587483253,0.015933675312517437,5.598737757850358e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,16533.281853244083,29.005502435074128,1099.4845501122445,23.874777801931632,3.877796097265811,ORBIT_DISTINCT,4.440892098500626e-16,0.0,0,0,SCORED,60,60,3,60,31,29,0,0.5166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_546bd79ec3e684234865610d,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_65409_20260310T064055Z:segment:3,2026-03-10T06:44:24.500000Z,315434187,2026-03-09T17:55:17.144544,2026-03-10T03:44:43,12.818709848888888,2.994861111111111,CAUSAL_GP:65409:315434187,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:44:25Z,2.0,0.0,0.0,1.9978978358587614,0.005020821198910841,1.9978962920335994,0.0024837083520526937,-5.815197998693122e-07,-1.9978962920335994,-0.0024837083520526937,5.815197998693122e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,160.09615081626842,29.005502435074128,1099.4845501122445,2.3493636708012136,0.3815890287763824,AMBIGUOUS,4.440892098500626e-16,0.0,0,0,SCORED,60,60,3,60,50,10,0,0.8333333333333334,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_54956deef91c612834296dea,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_65686_20260310T131505Z:segment:2,2026-03-10T13:17:34.500000Z,315485957,2026-03-10T00:29:40.547616,2026-03-10T09:52:28,12.798320106666665,3.4184722222222224,CAUSAL_GP:65686:315485957,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:17:35Z,-1.0,0.0,0.0,1.0027867734017133,0.005734979895025411,-1.002786765860861,0.0001229754396054883,-8.803045650207508e-07,1.002786765860861,-0.0001229754396054883,8.803045650207508e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,44.110593457812534,29.005502435074128,1099.4845501122445,1.2331935768207278,0.20029812545446107,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,54,6,0,0.9,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_549f0e03e67523d6c9f32874,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_65410_20260312T085425Z:segment:3,2026-03-12T08:57:54.500000Z,315679831,2026-03-11T16:54:40.030272,2026-03-12T03:14:55,16.054019368888888,5.716527777777777,CAUSAL_GP:65410:315679831,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T08:57:55Z,-2.0,0.0,0.0,2.0000302524825795,8.729491794109282e-05,-2.000029921541473,-0.0011505575004651623,1.3336779852712866e-06,2.000029921541473,0.0011505575004651623,-1.3336779852712866e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,169.85026480886185,29.005502435074128,1099.4845501122445,2.4198749161120086,0.3930416267501919,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,57,3,0,0.95,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_54cd20037cb97e3e1dbe3a74,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_65409_20260310T113340Z:segment:3,2026-03-10T11:37:09.500000Z,315434187,2026-03-09T17:55:17.144544,2026-03-10T03:44:43,17.697876515555556,7.874027777777778,CAUSAL_GP:65409:315434187,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T11:37:10Z,-2.0,0.0,0.0,1.9981128188995063,0.003768822050224991,-1.9981125121047152,-0.001107254992741058,2.738189309514638e-06,1.9981125121047152,0.001107254992741058,-2.738189309514638e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,169.52981991481246,29.005502435074128,1099.4845501122445,2.4175911320737695,0.3926706893155505,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,43,17,0,0.7166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_55ab7194ab8f9da70fe934d4,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+1km,same_tle_44714_20260311T034020Z:segment:3,2026-03-11T03:43:49.500000Z,315542230,2026-03-10T16:27:18.322272,2026-03-11T02:43:10,11.275327146666667,1.0109722222222222,CAUSAL_GP:44714:315542230,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T03:43:50Z,1.0,0.0,0.0,0.9979267217202682,0.0046719636087052515,0.9979253915308014,0.0016293745312566943,-3.087214711650077e-07,-0.9979253915308014,-0.0016293745312566943,3.087214711650077e-07,9-12 h,WITHIN_CALIBRATED_SUPPORT,42.05702506112932,31.32749048335574,948.5696084793932,1.1586612193188492,0.21056426640867457,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,57,3,0,0.95,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5601cfc277bf6e4a3af6af28,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216,2026-03-11T07:06:59,15.988325217777778,7.300138888888889,CAUSAL_GP:65686:315558516,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T14:25:00Z,-10.0,0.0,0.0,10.001529763055414,0.005193992525129912,-10.00152681376484,-0.007680808953368867,-2.35070478638022e-08,10.00152681376484,0.007680808953368867,2.35070478638022e-08,12-18 h,WITHIN_CALIBRATED_SUPPORT,4145.718848390933,29.005502435074128,1099.4845501122445,11.955279302007712,1.941803848549216,ORBIT_DISTINCT,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,33,27,0,0.55,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_56de11d55567524279cf1ab5,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_65421_20260312T085635Z:segment:3,2026-03-12T09:00:04.500000Z,315679337,2026-03-11T13:48:47.386944,2026-03-12T03:14:55,19.18808696,5.752638888888889,CAUSAL_GP:65421:315679337,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T09:00:05Z,-10.0,0.0,0.0,9.999537688303297,0.004814499699453583,-9.999534531693053,-0.00794539327817187,1.3744844142848933e-06,9.999534531693053,0.00794539327817187,-1.3744844142848933e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,5619.628914944251,37.65263471646583,1467.668474883233,12.216762574123925,1.956770247390405,ORBIT_DISTINCT,1.1102230246251565e-16,0.0,0,0,SCORED,60,60,3,60,35,25,0,0.5833333333333334,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_57147c979fdf97b212f01541,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-50km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264,2026-03-12T03:14:55,16.03049464888889,1.6040277777777778,CAUSAL_GP:44714:315665530,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T04:51:10Z,-50.0,0.0,0.0,50.00104446606942,0.026886956200575525,-50.0010274127101,-0.04129614102221879,8.425142787871209e-07,50.0010274127101,0.04129614102221879,-8.425142787871209e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,103137.7054599541,29.005502435074128,1099.4845501122445,59.630511720299474,9.685324301038397,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,12,48,0,0.2,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5738b61622e8c6cdbc9219fa,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_65686_20260310T131505Z:segment:2,2026-03-10T13:17:34.500000Z,315485957,2026-03-10T00:29:40.547616,2026-03-10T09:52:28,12.798320106666665,3.4184722222222224,CAUSAL_GP:65686:315485957,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:17:35Z,-2.0,0.0,0.0,2.0027868929948824,0.005628848886359854,-2.0027867658975538,-0.0007135102940509785,-8.796254739040776e-07,2.0027867658975538,0.0007135102940509785,8.796254739040776e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,170.31043983003852,29.005502435074128,1099.4845501122445,2.423150780198648,0.39357370009871606,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,56,4,0,0.9333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_57d91d6d38693904d559a0a1,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+50km,same_tle_65421_20260311T110455Z:segment:3,2026-03-11T11:08:24.500000Z,315556037,2026-03-10T20:34:46.163136,2026-03-11T02:43:10,14.560649128888889,8.420694444444445,CAUSAL_GP:65421:315556037,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T11:08:25Z,50.0,0.0,0.0,50.00172660817058,0.029257543633430656,50.00170862525775,0.0424069929470523,2.754425885598266e-06,-50.00170862525775,-0.0424069929470523,-2.754425885598266e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,102905.30205734533,29.005502435074128,1099.4845501122445,59.56329018660749,9.674406025561005,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,10,50,0,0.16666666666666666,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_58417bee57b5777299e69185,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_65409_20260310T113340Z:segment:3,2026-03-10T11:37:09.500000Z,315434187,2026-03-09T17:55:17.144544,2026-03-10T03:44:43,17.697876515555556,7.874027777777778,CAUSAL_GP:65409:315434187,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T11:37:10Z,2.0,0.0,0.0,2.0018887390908415,0.004396122448653761,2.0018874876181125,0.0022384390244667984,2.737379288020314e-06,-2.0018874876181125,-0.0022384390244667984,-2.737379288020314e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,160.74385068716097,29.005502435074128,1099.4845501122445,2.3541112758462344,0.3823601456624818,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,47,13,0,0.7833333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_59c924067fc2035a2b837d37,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-5km,same_tle_65410_20260312T085425Z:segment:3,2026-03-12T08:57:54.500000Z,315679831,2026-03-11T16:54:40.030272,2026-03-12T03:14:55,16.054019368888888,5.716527777777777,CAUSAL_GP:65410:315679831,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T08:57:55Z,-5.0,0.0,0.0,5.000031262530919,0.0017343677282095815,-5.00002992242479,-0.003660756956521731,1.3349827434616657e-06,5.00002992242479,0.003660756956521731,-1.3349827434616657e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,1042.2445062466795,29.005502435074128,1099.4845501122445,5.994384697607887,0.9736216930996142,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,51,9,0,0.85,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5a543377fc82a96ff609c475,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_44714_20260311T034020Z:segment:3,2026-03-11T03:43:49.500000Z,315542230,2026-03-10T16:27:18.322272,2026-03-11T02:43:10,11.275327146666667,1.0109722222222222,CAUSAL_GP:44714:315542230,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T03:43:50Z,-10.0,0.0,0.0,10.002077481261685,0.005758119989032106,-10.00207461247388,-0.007575464836487633,-3.0167628839450344e-07,10.00207461247388,0.007575464836487633,3.0167628839450344e-07,9-12 h,WITHIN_CALIBRATED_SUPPORT,4385.22348160028,31.32749048335574,948.5696084793932,11.831316221441263,2.1501128882878997,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,54,6,0,0.9,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5bb5ec8d685de748f82525eb,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+20km,same_tle_65686_20260312T121505Z:segment:2,2026-03-12T12:17:34.500000Z,315682814,2026-03-11T21:55:43.056192,2026-03-12T07:26:32,14.364289946666668,4.850694444444445,CAUSAL_GP:65686:315682814,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T12:17:35Z,20.0,0.0,0.0,19.99701281990793,0.014283153576796366,19.99700504303169,0.017636000859900136,-8.484190292534777e-07,-19.99700504303169,-0.017636000859900136,8.484190292534777e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,16430.843647231857,29.005502435074128,1099.4845501122445,23.80070026823637,3.8657642545637896,ORBIT_DISTINCT,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,36,24,0,0.6,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5c19ca81588b971979a2107e,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65410_20260310T064015Z:segment:3,2026-03-10T06:43:44.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,14.385793377777778,2.98375,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:43:45Z,5.0,0.0,0.0,4.9979166310079846,0.006065536535939103,4.997914141952855,0.004988002958294491,-5.7631823269233e-07,-4.997914141952855,-0.004988002958294491,5.7631823269233e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,1017.858831708435,29.005502435074128,1099.4845501122445,5.923843523642674,0.9621642340452007,AMBIGUOUS,4.440892098500626e-16,0.0,0,0,SCORED,60,60,3,60,50,10,0,0.8333333333333334,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5d7e7c74eb762baff9a75dbf,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_65421_20260310T131350Z:segment:2,2026-03-10T13:16:19.500000Z,315434193,2026-03-09T17:56:44.636640,2026-03-10T03:44:43,19.326350933333334,9.526805555555555,CAUSAL_GP:65421:315434193,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:16:20Z,2.0,0.0,0.0,2.002948311377062,0.006649952625570898,2.002946550137586,0.0026561868594020543,3.3967112180732784e-06,-2.002946550137586,-0.0026561868594020543,-3.3967112180732784e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,234.85826729827613,37.65263471646583,1467.668474883233,2.4974985267852707,0.40002666667730014,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,49,11,0,0.8166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5db90911a1b79e57791dee31,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+0km,same_tle_44714_20260310T090420Z:segment:3,2026-03-10T09:07:49.500000Z,315443210,2026-03-09T21:39:16.344864,2026-03-10T08:26:21,11.475876426666668,0.69125,CAUSAL_GP:44714:315443210,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T09:07:50Z,0.0,0.0,0.0,0.0028793673512049396,0.005753789704946822,0.0027066854843801327,0.0009821396719017267,3.420044971243056e-06,-0.0027066854843801327,-0.0009821396719017267,-3.420044971243056e-06,9-12 h,WITHIN_CALIBRATED_SUPPORT,0.22269697012883705,31.32749048335574,948.5696084793932,0.0843129627828793,0.015322250249780192,NOT_ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,0,0,0,0,,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5e2e89ecf755055eacabe7cd,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+0km,same_tle_65409_20260312T054045Z:segment:2,2026-03-12T05:43:14.500000Z,315679331,2026-03-11T20:03:20.806272,2026-03-12T03:14:55,9.664914924444444,2.4720833333333334,CAUSAL_GP:65409:315679331,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T05:43:15Z,0.0,0.0,0.0,0.0028263029107177683,0.005650620301146494,-0.002670523884454424,0.0009253591872855594,-8.36777384615058e-07,0.002670523884454424,-0.0009253591872855594,8.36777384615058e-07,9-12 h,WITHIN_CALIBRATED_SUPPORT,0.23158394211206848,31.32749048335574,948.5696084793932,0.08597880760694973,0.015624985326679794,NOT_ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,0,0,0,0,,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5e673c39ab7b2ba78646e251,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216,2026-03-11T07:06:59,15.988325217777778,7.300138888888889,CAUSAL_GP:65686:315558516,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T14:25:00Z,-20.0,0.0,0.0,20.00153327212073,0.01026078415375814,-20.00152682833648,-0.016055251124619474,-1.7404769181439406e-08,20.00152682833648,0.016055251124619474,1.7404769181439406e-08,12-18 h,WITHIN_CALIBRATED_SUPPORT,16532.36202140176,29.005502435074128,1099.4845501122445,23.874113654108413,3.8776882248550915,ORBIT_DISTINCT,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,21,39,0,0.35,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5e8187a17d635ce1d8040da5,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_65410_20260310T064015Z:segment:3,2026-03-10T06:43:44.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,14.385793377777778,2.98375,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:43:45Z,-10.0,0.0,0.0,10.00208871780354,0.005752918929811502,-10.002085860411615,-0.007560407830934146,-5.664543767380792e-07,10.002085860411615,0.007560407830934146,5.664543767380792e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,4146.179487459077,29.005502435074128,1099.4845501122445,11.955943470991624,1.9419117243969035,ORBIT_DISTINCT,4.440892098500626e-16,0.0,0,0,SCORED,60,60,3,60,46,14,0,0.7666666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_5f44327eab46bf94763fc186,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_44714_20260311T034020Z:segment:3,2026-03-11T03:43:49.500000Z,315542230,2026-03-10T16:27:18.322272,2026-03-11T02:43:10,11.275327146666667,1.0109722222222222,CAUSAL_GP:44714:315542230,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T03:43:50Z,-20.0,0.0,0.0,20.002080986270016,0.010446322301736567,-20.00207462691606,-0.01594993997700156,-2.9526686873282415e-07,20.00207462691606,0.01594993997700156,2.9526686873282415e-07,9-12 h,WITHIN_CALIBRATED_SUPPORT,17503.41467160545,31.32749048335574,948.5696084793932,23.63733920316698,4.295629219465747,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,38,22,0,0.6333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_6050ae6129c9cb335d3c7a5f,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_65421_20260311T110455Z:segment:3,2026-03-11T11:08:24.500000Z,315556037,2026-03-10T20:34:46.163136,2026-03-11T02:43:10,14.560649128888889,8.420694444444445,CAUSAL_GP:65421:315556037,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T11:08:25Z,-2.0,0.0,0.0,1.9982915026580346,0.003415667282738489,-1.9982912443769263,-0.001015989259717076,2.7648390303891546e-06,1.9982912443769263,0.001015989259717076,-2.7648390303891546e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,169.55947614801795,29.005502435074128,1099.4845501122445,2.417802580157666,0.392705033197672,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,43,17,0,0.7166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_614cd40fb78f9fbeb6f96bea,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_65409_20260310T113340Z:segment:3,2026-03-10T11:37:09.500000Z,315434187,2026-03-09T17:55:17.144544,2026-03-10T03:44:43,17.697876515555556,7.874027777777778,CAUSAL_GP:65409:315434187,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T11:37:10Z,-10.0,0.0,0.0,9.998115560275158,0.0058186064652661,-9.998112516468598,-0.007801579498726063,2.739810603280546e-06,9.998112516468598,0.007801579498726063,-2.739810603280546e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,4142.898922297712,29.005502435074128,1099.4845501122445,11.951212608129998,1.9411433268145801,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,38,22,0,0.6333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_6154426ffc4dfe2debd7199a,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65421_20260310T131350Z:segment:2,2026-03-10T13:16:19.500000Z,315434193,2026-03-09T17:56:44.636640,2026-03-10T03:44:43,19.326350933333334,9.526805555555555,CAUSAL_GP:65421:315434193,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:16:20Z,10.0,0.0,0.0,10.002950908538303,0.009574745974256647,10.00294654428334,0.009344026206120848,3.396371684338817e-06,-10.00294654428334,-0.009344026206120848,-3.396371684338817e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,5698.2136878364745,37.65263471646583,1467.668474883233,12.301885493816092,1.9704044647711565,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,36,24,0,0.6,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_618c3fd462861a1a27fb9117,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65409_20260311T110325Z:segment:3,2026-03-11T11:06:54.500000Z,315556031,2026-03-10T20:33:19.547136,2026-03-11T02:43:10,14.559709128888889,8.395694444444445,CAUSAL_GP:65409:315556031,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T11:06:55Z,5.0,0.0,0.0,5.001788400121913,0.005321044806579069,5.001786140464516,0.0047544341382665944,2.6889534376906e-06,-5.001786140464516,-0.0047544341382665944,-2.6889534376906e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,1019.4435016997796,29.005502435074128,1099.4845501122445,5.9284530460575295,0.962912923234222,AMBIGUOUS,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,52,8,0,0.8666666666666667,conditional verifier acceptance fraction under the controlled observation model
